date,open,high,low,close,volume
2020-01-01,10322.996544225318,10322.996544225318,10111.896115389607,10154.014245903369,25358751032.36022
2020-01-02,10105.674785967192,10188.040824471207,10045.910403499307,10116.973122512558,28045561573.277256
2020-01-03,10067.338014660323,10463.940742406647,10067.338014660323,10318.61103502554,30675686812.726974
2020-01-04,10289.434199842213,10873.598122458408,10175.60751491081,10795.236921033207,33070303839.435314
2020-01-05,10674.233437074243,11050.674710826283,10623.695089306808,10724.80230481379,21602475683.782375
2020-01-06,10541.968476504913,11123.319794062922,10541.968476504913,10654.832528700275,25751229420.119022
2020-01-07,10766.9796819444,11347.28752159254,10766.9796819444,11164.947387256883,26346648885.19158
2020-01-08,10959.184451293992,11633.496329015787,10959.184451293992,11427.58091217489,33136497533.806213
2020-01-09,11455.83805743733,11455.83805743733,10914.659499699661,11272.34600668702,26742046449.128788
2020-01-10,11372.284314734992,11533.276367572693,10787.639498713768,11461.459915911488,27975160256.27319
2020-01-11,11295.128195373767,11558.361367268228,11249.713155642487,11307.847346554616,23495552670.292095
2020-01-12,11203.332486516725,11650.319213302711,10914.602379908983,11155.509241484266,31436910906.532578
2020-01-13,11290.845557961053,11357.952724360986,10647.457092457274,11242.06336680137,16207251306.221628
2020-01-14,11301.971391665731,11301.971391665731,10407.850621130112,10602.407866018006,27650132688.698563
2020-01-15,10536.960717676073,10536.960717676073,9965.74901728997,10059.060598080889,38648057848.67492
2020-01-16,10179.995553868812,10179.995553868812,9839.298030791699,9894.407598474523,23104964976.741478
2020-01-17,10013.787160774296,10013.787160774296,9208.169084503594,9598.713884283508,36087593980.745636
2020-01-18,9624.539482484046,9799.175384239068,9506.390537071373,9694.00434826009,18608498698.50893
2020-01-19,9606.74277662871,9606.74277662871,8991.917625685317,9434.779670341395,22035906696.701897
2020-01-20,9395.771696118947,9395.771696118947,8958.665247414137,9039.753832685385,39403742381.9589
2020-01-21,9065.642489348395,9503.969422419948,9065.642489348395,9441.746831888604,27864412471.01477
2020-01-22,9423.940185582465,9610.087150772262,9241.28372014371,9382.51602520952,21597380322.35744
2020-01-23,9470.613832927258,9555.705965446787,9261.377705066672,9406.214817101263,17075960910.00229
2020-01-24,9262.320980909844,9262.320980909844,8920.31729660344,9008.87329951584,22095086397.80065
2020-01-25,8874.25699142139,8945.013774048046,8796.812051228097,8866.249486414821,26779050397.389454
2020-01-26,8882.285970407705,9278.0985445017,8787.871975427532,8900.186631779436,12871323285.29196
2020-01-27,8856.438261572535,8856.438261572535,8493.102420856321,8597.314995564187,36972729268.634796
2020-01-28,8543.4056509833,8765.722645628573,8543.4056509833,8698.513479269779,28595547550.243965
2020-01-29,8544.71882723126,8561.564866952296,7914.587734655106,8546.122823796524,16235231240.801123
2020-01-30,8547.793235699924,8547.793235699924,8178.452576094425,8475.610366828409,25850725853.862053
2020-01-31,8471.139049425665,8524.457456125012,8099.683171550366,8326.853247999801,25923164251.18045
2020-02-01,8381.267483833446,8948.54594999505,8215.85812672571,8793.726133130123,21366850565.87378
2020-02-02,8799.785549765713,8820.853973324007,8661.726829524172,8794.562269259606,15478773862.67375
2020-02-03,8782.900321027168,8791.417939523939,8398.847658057448,8519.896411566864,23857501179.939423
2020-02-04,8620.175646584883,8939.633622481808,8620.175646584883,8734.396283122065,30023365039.951344
2020-02-05,8619.760187752463,8619.760187752463,8088.723820853525,8418.863514106224,31001815291.823994
2020-02-06,8464.021390345382,8541.906399580223,8277.026959001792,8475.824768845596,22041498125.351295
2020-02-07,8334.181263528011,8334.181263528011,7910.654180578417,7981.768063987611,40155367284.89745
2020-02-08,7914.85196318906,7914.85196318906,7614.295063527735,7667.720758375663,35057613154.92914
2020-02-09,7574.737595689581,8148.7753696695245,7574.737595689581,7716.838928298647,23789347804.229267
2020-02-10,7777.180174271326,8122.411756028449,7705.314145059659,7891.65617731548,31570895668.22612
2020-02-11,7886.4942265753525,8165.538992152936,7837.896361776629,7936.1733920496,17626491516.63603
2020-02-12,7935.101751145149,7970.857128291407,7733.686785037709,7912.60733409985,28445300426.620358
2020-02-13,7825.035898543867,7863.2342697374925,7764.797158724742,7845.088178465569,24200931989.96702
2020-02-14,7821.576959444508,7821.576959444508,7173.946288888739,7501.036660907815,38045895131.454704
2020-02-15,7443.768848613287,7480.624348450642,7153.981754138919,7342.799845318942,25339901909.012775
2020-02-16,7370.956179556525,7370.956179556525,7089.811891186175,7244.999896357058,16282564136.367298
2020-02-17,7173.195344629478,7668.367465962748,7138.529453819966,7478.387908887021,27564173081.603382
2020-02-18,7577.835089907579,7607.769869983859,7276.714082699291,7559.218428700901,19305323841.489727
2020-02-19,7432.557642565207,7432.557642565207,7130.1470421752865,7163.181868926521,36497664136.38758
2020-02-20,7105.409386518696,7314.080487822945,7105.409386518696,7236.407632268341,21510889965.88535
2020-02-21,7357.776697979971,7452.203192589284,6955.083159288533,7156.427465492798,29675725012.950962
2020-02-22,7125.287076620641,7125.287076620641,6203.905560988374,7014.675383375967,28228422204.48468
2020-02-23,6922.4409133827285,7351.448810954164,6922.4409133827285,7146.904039245459,28156689560.51186
2020-02-24,7162.560873597302,7542.438284648035,7162.560873597302,7371.531130818675,18851143041.478683
2020-02-25,7336.487443690333,8107.600012618179,7156.484302692853,7581.165708071411,38126934102.49212
2020-02-26,7517.796998888507,7517.796998888507,7152.5349527445,7394.088877665405,33455080741.06682
2020-02-27,7313.059215930555,7486.473632568768,7179.768463320956,7329.195608430698,28042654779.790848
2020-02-28,7532.095125159189,7532.095125159189,7260.930397853066,7405.6970408352145,18337445691.456543
2020-02-29,7387.067869207113,8089.4581223346295,7387.067869207113,7626.13763918957,26878028696.80211
2020-03-01,7479.291221955275,7699.123611275922,7479.291221955275,7520.323247280306,14510054050.125082
2020-03-02,7632.655049533693,7751.622566595622,7407.112819625075,7482.1969433558115,21822486258.290768
2020-03-03,7527.918471939731,7620.933293677927,7149.670644849265,7237.603557002423,17140615181.330578
2020-03-04,7182.129755327705,7425.966792405079,6765.247831905974,6981.492279260241,28513358161.72099
2020-03-05,6916.346642127314,7427.110955142308,6916.346642127314,7155.162308072211,28689506933.36406
2020-03-06,7203.350379738045,7657.028577479978,7203.350379738045,7449.863415220109,25136855366.06289
2020-03-07,7431.468337074999,7493.84860601435,7159.08296772622,7437.494379819112,20302475107.345108
2020-03-08,7294.249887815695,7766.316131845115,7294.249887815695,7665.126235650088,35933713676.027596
2020-03-09,7802.120435071023,8022.6278650594895,7749.738535258343,7752.118372268377,13552589348.37133
2020-03-10,7718.474917913041,7718.474917913041,7469.006267977827,7605.963090394883,30705419012.37687
2020-03-11,7719.715724662114,7719.715724662114,7539.431099314243,7692.228921035918,14936612957.652313
2020-03-12,7790.56906460919,8566.194653835808,7579.51497924037,8051.002916241844,15740689472.779264
2020-03-13,7970.411608623674,8114.204332493517,7896.061129312157,8046.375351339417,13790303129.810856
2020-03-14,8129.509685918069,8577.106417049803,8129.509685918069,8428.089843388228,37303418927.51506
2020-03-15,8373.185680007658,8373.185680007658,7698.289690010333,7769.920475188577,32239206454.65282
2020-03-16,7624.879324084033,8163.486979293784,7624.879324084033,7965.388948346786,34356130689.22176
2020-03-17,7931.568052955575,7995.182775754614,7931.568052955575,7990.172555480869,21131808301.332317
2020-03-18,8021.9444780180975,8052.525304108357,7874.437929524627,7922.494031991227,11329722167.390144
2020-03-19,7885.83374866988,8145.0833292001735,7754.284812208993,7948.264505141425,25125823066.829063
2020-03-20,7923.859490846049,7923.859490846049,7408.698832616485,7478.306933730653,19420914643.797363
2020-03-21,7563.82631256034,7563.82631256034,7300.053041868035,7432.762873138689,27358097455.223217
2020-03-22,7440.678318167819,7742.949342763065,7242.330018681297,7516.109246467167,14860388168.651016
2020-03-23,7452.726024117377,8000.146098056793,7452.726024117377,7853.107693939814,24490353427.072052
2020-03-24,7908.238891301525,7908.238891301525,7577.799272620829,7734.933292626845,29021377964.350178
2020-03-25,7750.223365866578,7750.223365866578,7478.386056235363,7551.191436696328,35993624511.65897
2020-03-26,7360.7802308610035,7624.852814392298,7360.7802308610035,7441.301127690148,19965024354.40416
2020-03-27,7473.176157893117,7757.469725458065,7473.176157893117,7649.375262576385,34022559087.060867
