timestamp,open,high,low,close,volume,bb_middle,bb_std,bb_upper,bb_lower,rsi,pct_b,signal,position,exit_reason,pnl_curve,drawdown_curve
2026-02-25 04:00:00,65391.74,65650.0,64755.26,65028.3,2632.47033,65581.84349999999,1719.7776605476524,69021.3988210953,62142.28817890468,38.150196295933824,0.41953269415307554,0,0,,10154.285718452094,0.0
2026-02-25 08:00:00,65028.3,65692.62,64955.79,65430.04,1997.89784,65451.274,1619.4147659227096,68690.10353184542,62212.44446815458,52.84105297775722,0.49672196393925344,0,0,,10154.285718452094,0.0
2026-02-25 12:00:00,65430.04,67578.0,65324.62,67412.33,7879.83719,65421.6255,1575.0136282300382,68571.65275646008,62271.59824353993,57.50377669631232,0.8159821071258127,0,0,,10154.285718452094,0.0
2026-02-25 16:00:00,67412.32,69550.0,67404.0,69038.26,8300.46334,65462.54,1659.8751362804933,68782.29027256099,62142.78972743901,62.796159475250036,1.0385525576358399,0,0,,10154.285718452094,0.0
2026-02-25 20:00:00,69038.26,69988.83,67600.0,67988.04,4752.15176,65477.73500000001,1682.5192549504525,68842.77350990092,62112.6964900991,60.06448700921386,0.8729979601442821,0,0,,10154.285718452094,0.0
2026-02-26 00:00:00,67988.04,68700.0,67727.52,68216.86,2995.4703,65517.162,1738.9271341400408,68995.01626828007,62039.30773171991,68.80229438466424,0.8881269587145614,0,0,,10154.285718452094,0.0
2026-02-26 04:00:00,68216.87,68860.0,67817.87,67825.04,2533.15622,65526.24399999999,1751.0485152869107,69028.3410305738,62024.14696942617,65.14851087588335,0.8282027853499175,0,0,,10154.285718452094,0.0
2026-02-26 08:00:00,67825.05,68722.64,67792.0,68051.31,3268.6173,65682.101,1832.410344597651,69346.9216891953,62017.280310804694,73.14557014627654,0.8232366875390319,0,0,,10154.285718452094,0.0
2026-02-26 12:00:00,68051.3,68303.83,66761.16,67382.0,5206.19537,65753.254,1870.949485082529,69495.15297016506,62011.355029834944,71.17310732727073,0.717636287482149,0,0,,10154.285718452094,0.0
2026-02-26 16:00:00,67382.0,67903.12,66500.0,67589.22,5230.45057,65822.3535,1913.6321164553178,69649.61773291063,61995.08926708936,71.6687993768777,0.7308263020889343,0,0,,10154.285718452094,0.0
2026-02-26 20:00:00,67589.21,67831.11,67150.14,67485.18,1503.88816,65913.6075,1948.6822752281082,69810.97205045621,62016.24294954378,68.63183343044011,0.7016198997622676,0,0,,10154.285718452094,0.0
2026-02-27 00:00:00,67485.19,67712.16,66885.0,67600.84,2159.8345,66078.89450000001,1944.3667717699043,69967.62804353982,62190.160956460204,67.43823267281462,0.695686524026354,0,0,,10154.285718452094,0.0
2026-02-27 04:00:00,67600.84,68216.8,67459.3,67690.6,3025.27268,66230.6235,1945.8899967185255,70122.40349343706,62338.84350656295,70.66218889681443,0.6875718183533047,0,0,,10154.285718452094,0.0
2026-02-27 08:00:00,67690.6,68149.93,65960.01,66126.99,4904.69534,66357.19750000001,1845.1895766556588,70047.57665331132,62666.81834668869,54.07566639911664,0.46880977666028717,0,0,,10154.285718452094,0.0
2026-02-27 12:00:00,66126.99,66344.9,65649.34,66095.4,5494.9383,66502.31950000001,1690.9153232727763,69884.15014654557,63120.48885345446,56.14103136639235,0.4398373924466509,0,0,,10154.285718452094,0.0
2026-02-27 16:00:00,66095.4,66121.03,65113.72,65392.18,3875.92624,66610.5735,1532.037967528953,69674.6494350579,63546.497564942096,49.789427081479374,0.3011809227604906,0,0,,10154.285718452094,0.0
2026-02-27 20:00:00,65392.18,65953.2,64914.46,65872.1,1767.91718,66705.48000000001,1414.3844963018087,69534.24899260362,63876.71100739639,39.71450665719305,0.35269564213637794,0,0,,10154.285718452094,0.0
2026-02-28 00:00:00,65872.09,66025.52,65721.13,65797.42,1045.74408,66773.5995,1329.5430754426875,69432.68565088537,64114.51334911462,22.702463216838183,0.31644455188581155,0,0,,10154.285718452094,0.0
2026-02-28 04:00:00,65797.42,65818.44,63030.0,63826.0,5914.91449,66761.992,1355.2625137806021,69472.5170275612,64051.46697243879,19.65266415257257,-0.041591014682800596,1,0,ENTRY_LONG,10154.285718452094,0.0
2026-02-28 08:00:00,63825.99,64307.44,63372.1,63844.2,4734.32265,66684.61549999999,1476.377909392382,69637.37131878475,63731.859681215225,17.10663304607405,0.019022961206288883,0,0,,10126.718358430755,0.2714849747751811
2026-02-28 12:00:00,63844.2,65360.51,63827.2,64841.18,4286.48357,66675.25950000001,1487.9739953849398,69651.2074907699,63699.31150923014,29.426989966739825,0.1918495374098356,0,0,EXIT_TP_PERCENT,10126.718358430755,0.2714849747751811
2026-02-28 16:00:00,64841.17,66666.65,64681.81,66362.01,2999.13046,66721.85800000001,1461.2790152883467,69644.4160305767,63799.299969423315,40.116937578687754,0.43843612406748245,0,0,,10126.718358430755,0.2714849747751811
2026-02-28 20:00:00,66362.01,67760.0,66190.61,66973.26,3568.12124,66699.90449999999,1453.6379609628889,69607.18042192576,63792.62857807421,47.5923556673947,0.5470123076276397,0,0,,10126.718358430755,0.2714849747751811
2026-03-01 00:00:00,66973.26,68199.99,66042.72,67502.16,4690.36208,66623.0995,1361.2287481670983,69345.5569963342,63900.6420036658,49.50590574865553,0.6614461384950293,0,0,,10126.718358430755,0.2714849747751811
2026-03-01 04:00:00,67502.16,67612.14,66749.35,67141.39,3167.39554,66580.76699999999,1329.3380239134426,69239.44304782688,63922.09095217311,48.104125054181296,0.6054327398139089,0,0,,10126.718358430755,0.2714849747751811
2026-03-01 08:00:00,67141.4,67292.3,66215.71,66468.03,3250.92047,66493.3255,1272.3505198666746,69038.02653973336,63948.624460266656,44.114960896629356,0.4950297697833577,0,0,,10126.718358430755,0.2714849747751811
2026-03-01 12:00:00,66468.04,67360.57,66132.27,66842.42,3640.03253,66444.1945,1236.6926908385215,68917.57988167704,63970.809118322955,45.72020522508555,0.5805021132068772,0,0,,10126.718358430755,0.2714849747751811
2026-03-01 16:00:00,66842.42,67112.37,65699.98,65962.17,3900.17922,66339.7375,1180.768472139518,68701.27444427904,63978.20055572096,49.10674025771315,0.42005894701019103,0,0,,10126.718358430755,0.2714849747751811
2026-03-01 20:00:00,65962.16,66491.43,65056.0,65776.47,4552.96875,66259.461,1160.5838444457306,68580.62868889146,63938.29331110854,48.29992313326308,0.39595947713914115,0,0,,10126.718358430755,0.2714849747751811
2026-03-02 00:00:00,65776.48,67079.0,65761.04,66820.03,2940.58836,66221.0015,1126.4414924572084,68473.88448491442,63968.11851508558,57.34474872456457,0.6329470957904083,0,0,,10126.718358430755,0.2714849747751811
2026-03-02 04:00:00,66820.03,66995.64,65542.6,66007.52,3610.46533,66147.11850000001,1086.92689435702,68320.97228871405,63973.26471128597,50.67354368932038,0.46789146981164087,0,0,,10126.718358430755,0.2714849747751811
2026-03-02 08:00:00,66007.8,66720.84,65654.54,66359.68,4361.76571,66085.06049999999,1033.686394575907,68152.43328915181,64017.68771084818,52.72141703806672,0.5664175085985981,0,0,,10126.718358430755,0.2714849747751811
2026-03-02 12:00:00,66359.67,69617.74,65259.21,69130.2,10831.61306,66157.0405,1189.7177631844427,68536.4760263689,63777.60497363112,73.82971917573127,1.1247615173959238,-1,0,ENTRY_SHORT,10126.718358430755,0.2714849747751811
2026-03-02 16:00:00,69130.2,70096.0,68576.18,68966.53,6828.10762,66299.01749999999,1345.212125948428,68989.44175189684,63608.593248103134,72.71573457740017,0.9957419816074198,0,0,,10120.313831861156,0.334557127235501
2026-03-02 20:00:00,68966.52,69539.77,68584.9,68830.06,3437.84423,66435.7505,1457.7039515494525,69351.1584030989,63520.342596901086,69.15090154536918,0.9106302753475751,0,0,,10120.313831861156,0.334557127235501
2026-03-03 00:00:00,68830.06,69258.08,68210.71,68377.94,2362.09713,66585.0385,1497.5495409335367,69580.13758186706,63589.93941813292,60.785415215453696,0.7993058745292592,0,0,EXIT_TP_PERCENT,10120.313831861156,0.334557127235501
2026-03-03 04:00:00,68377.94,68617.42,67800.0,68172.8,3337.11294,66700.0735,1527.9584276353257,69755.99035527065,63644.156644729344,56.70919691437577,0.7409631167582224,0,0,,10120.313831861156,0.334557127235501
2026-03-03 08:00:00,68172.79,68311.83,66340.14,67026.61,6082.75912,66761.533,1514.400689468999,69790.33437893799,63732.731621062,47.51198360122256,0.5437593897446247,0,0,,10120.313831861156,0.334557127235501
2026-03-03 12:00:00,67026.6,67973.2,66158.0,67725.81,5443.2888,66956.5235,1359.6986847683356,69675.92086953667,64237.12613046332,52.95303600519038,0.6414442972950054,0,0,,10120.313831861156,0.334557127235501
2026-03-03 16:00:00,67725.82,68999.0,67473.09,68435.0,5484.70019,67186.0635,1182.6017863003253,69551.26707260066,64820.85992739935,59.9031121520642,0.7640230453031844,0,0,,10120.313831861156,0.334557127235501
2026-03-03 20:00:00,68435.0,68860.0,67832.3,68338.0,2262.28362,67360.90449999999,1070.8944682414678,69502.69343648292,65219.11556351705,57.74616519296271,0.7281026583330189,0,0,,10120.313831861156,0.334557127235501
2026-03-04 00:00:00,68338.01,68909.34,67400.0,67732.2,3814.8635,67429.414,1047.193828498918,69523.80165699784,65335.026343002166,59.43590252078263,0.5722850898658417,0,0,,10120.313831861156,0.334557127235501
2026-03-04 04:00:00,67732.19,69668.0,67467.6,69493.13,5088.84069,67555.4075,1137.1488675069165,69829.70523501384,65281.10976498617,66.96414063313028,0.9260045793846363,0,0,,10120.313831861156,0.334557127235501
2026-03-04 08:00:00,69493.14,71893.0,69098.91,71111.4,12146.09777,67735.8695,1387.1583995896945,70510.18629917939,64961.55270082061,68.61092342293504,1.1083534694016266,0,0,,10120.313831861156,0.334557127235501
2026-03-04 12:00:00,71111.4,73479.75,70588.0,73396.88,11378.24344,68048.644,1867.971547366951,71784.5870947339,64312.7009052661,78.4159376841043,1.215781245107662,-1,0,ENTRY_SHORT,10120.313831861156,0.334557127235501
2026-03-04 16:00:00,73396.87,74050.0,72541.69,73611.1,8665.00622,68405.7975,2202.7308412080292,72811.25918241606,64000.33581758394,78.18449650969359,1.0907783196454102,0,0,,10060.415209348868,0.9244422670975978
2026-03-04 20:00:00,73611.67,73716.0,72313.04,72666.77,3826.02448,68697.015,2364.251576353343,73425.51815270669,63968.51184729331,66.01996193154383,0.9197686743348831,0,0,EXIT_TP_PERCENT,10060.415209348868,0.9244422670975978
2026-03-05 00:00:00,72666.77,73306.82,72336.76,72497.89,3122.96483,69023.801,2417.431396786086,73858.66379357218,64188.93820642783,65.98881485653638,0.8592748282969586,0,0,,10060.415209348868,0.9244422670975978
2026-03-05 04:00:00,72497.89,73081.08,71759.95,72055.5,4346.02458,69337.7525,2380.9578559144043,74099.66821182882,64575.8367881712,64.21006349379776,0.7853628313127203,0,0,,10060.415209348868,0.9244422670975978
2026-03-05 08:00:00,72055.5,73558.15,71757.17,72915.79,6262.38044,69642.5405,2431.3279584220422,74505.19641684409,64779.884583155916,69.29799418404374,0.8365701332744475,0,0,,10060.415209348868,0.9244422670975978
2026-03-05 12:00:00,72915.8,73063.38,71168.65,71652.77,5607.55823,69924.80299999999,2311.8682740635927,74548.53954812717,65301.0664518728,63.57752011480127,0.6868582889632759,0,0,,10060.415209348868,0.9244422670975978
2026-03-05 16:00:00,71652.77,71654.65,70645.47,70918.07,4306.65518,70152.7225,2161.718307448088,74476.15911489617,65829.28588510383,65.68669026177676,0.5885114745712982,0,0,,10060.415209348868,0.9244422670975978
2026-03-05 20:00:00,70918.08,71572.3,70777.0,70890.72,2944.92927,70240.7485,2153.7190757513313,74548.18665150266,65933.31034849734,63.488537613419886,0.5754475719835066,0,0,,10060.415209348868,0.9244422670975978
2026-03-06 00:00:00,70891.02,71419.98,70344.03,71080.38,3031.93266,70346.441,2139.7188879158507,74625.8787758317,66067.00322416831,61.79675571157442,0.5857518018073483,0,0,,10060.415209348868,0.9244422670975978
2026-03-06 04:00:00,71080.37,71192.76,70143.19,71056.44,3088.31108,70457.76,2114.4414506261323,74686.64290125226,66228.87709874773,62.20206728274589,0.5707846509326051,0,0,,10060.415209348868,0.9244422670975978
2026-03-06 08:00:00,71056.44,71067.58,70184.01,70212.95,2441.15545,70549.5105,2058.5164296684993,74666.543359337,66432.47764066301,60.902526599835625,0.4591258423846772,0,0,,10060.415209348868,0.9244422670975978
2026-03-06 12:00:00,70212.94,70341.76,68176.47,68504.71,8554.35815,70566.106,2039.598206106094,74645.30241221219,66486.90958778781,45.63582962595349,0.2473281754920353,0,0,,10060.415209348868,0.9244422670975978
2026-03-06 16:00:00,68504.71,68795.44,67744.78,68131.79,3324.41432,70621.365,1951.7340106319587,74524.83302126393,66717.89697873608,35.2185901054777,0.18110728889820635,0,0,,10060.415209348868,0.9244422670975978
2026-03-06 20:00:00,68131.79,68440.92,67777.0,68114.02,2189.71556,70640.7755,1923.1423320576093,74487.06016411522,66794.49083588479,16.184069029086416,0.17153295704112353,0,0,,10060.415209348868,0.9244422670975978
2026-03-07 00:00:00,68114.02,68551.04,68060.6,68095.5,1736.7267,70623.8005,1945.01076927999,74513.82203855997,66733.77896144002,13.787013328080846,0.1750274420156635,0,0,,10060.415209348868,0.9244422670975978
2026-03-07 04:00:00,68095.5,68147.73,67446.41,67842.67,2373.66763,70599.03400000001,1978.5136140876418,74556.0612281753,66642.00677182473,15.163922588099325,0.15171278322602466,0,0,,10060.415209348868,0.9244422670975978
2026-03-07 08:00:00,67842.67,68232.27,67720.98,68010.01,1490.07738,70612.9245,1958.1980904942022,74529.3206809884,66696.52831901159,17.584644765011205,0.16769009317347908,0,0,,10060.415209348868,0.9244422670975978
2026-03-07 12:00:00,68010.0,68085.41,67609.44,67877.45,1728.39414,70532.14050000001,2038.5058433683057,74609.15218673662,66455.12881326339,18.40856058784472,0.17443182605579927,0,0,,10060.415209348868,0.9244422670975978
2026-03-07 16:00:00,67877.45,67935.01,66915.26,67080.34,3059.42816,70330.5875,2173.059064796229,74676.70562959246,65984.46937040753,5.450839383459666,0.1260746483316624,0,0,,10060.415209348868,0.9244422670975978
2026-03-07 20:00:00,67080.33,67483.05,67068.01,67262.91,2331.24914,70023.889,2150.260014059175,74324.40902811835,65723.36897188165,9.865971841287362,0.17899475157100578,0,0,,10060.415209348868,0.9244422670975978
2026-03-08 00:00:00,67262.91,67481.96,66833.58,67000.26,2883.43952,69693.34700000001,2076.660194804373,73846.66738960876,65540.02661039126,10.797986771930965,0.17579108431679322,0,0,,10060.415209348868,0.9244422670975978
2026-03-08 04:00:00,67000.26,67465.11,66547.15,67319.91,2866.09804,69426.004,2017.0372617709168,73460.07852354183,65391.929476458165,16.244647161696093,0.23896193690654885,0,0,,10060.415209348868,0.9244422670975978
2026-03-08 08:00:00,67319.9,68200.0,67156.93,67515.0,3303.40428,69176.85949999999,1923.1873221499739,73023.23414429995,65330.484855700044,16.33054311119851,0.2839706667078374,0,0,,10060.415209348868,0.9244422670975978
2026-03-08 12:00:00,67515.0,67650.94,66761.68,67218.23,4464.48396,68934.996,1844.6799662938931,72624.35593258779,65245.63606741221,15.53028193932306,0.2673355227778182,0,0,,10060.415209348868,0.9244422670975978
2026-03-08 16:00:00,67218.23,67485.24,66745.54,67337.42,2550.26884,68656.07749999998,1619.0259741645552,71894.1294483291,65418.02555167087,20.313800144945333,0.2963810462212574,0,0,,10060.415209348868,0.9244422670975978
2026-03-08 20:00:00,67337.41,67609.08,65618.49,65971.2,5525.94437,68371.999,1563.0275338952003,71498.05406779039,65245.94393220959,21.85733106134164,0.1160018061202996,0,0,,10060.415209348868,0.9244422670975978
2026-03-09 00:00:00,65971.2,67668.64,65821.97,67205.05,5224.01016,68186.348,1461.9383837205921,71110.22476744118,65262.47123255881,41.35845523785381,0.3321923121167022,0,0,,10060.415209348868,0.9244422670975978
2026-03-09 04:00:00,67205.06,68069.29,66853.48,67555.13,3826.34806,68019.56850000001,1320.616146765378,70660.80079353077,65378.336206469256,45.092660722846745,0.4120792023599042,0,0,,10060.415209348868,0.9244422670975978
2026-03-09 08:00:00,67555.13,68460.09,67344.45,67764.98,4105.57826,67853.7985,1106.991359797299,70067.7812195946,65639.8157804054,47.19220627412601,0.47994146494145357,0,0,,10060.415209348868,0.9244422670975978
2026-03-09 12:00:00,67764.99,69480.0,67759.57,68863.66,7802.97956,67744.1595,852.4164107157169,69448.99232143143,66039.32667856856,57.58354984914457,0.8283314604009197,0,0,,10060.415209348868,0.9244422670975978
2026-03-09 16:00:00,68863.67,69516.65,68179.12,68991.93,5039.37719,67683.1085,695.5921825342325,69074.29286506846,66291.92413493154,57.335929258547544,0.970398292585607,0,0,,10060.415209348868,0.9244422670975978
